episode,reward,length,sr
1685,44.41693878,20,0.498993665
1686,35.33488083,20,0.431486666
1687,28.68627548,20,0.436373919
1688,39.37847519,20,0.544797897
1689,30.74980927,20,0.551290095
1690,26.32693863,20,0.418647647
1691,44.42524719,20,0.498918146
1692,38.96597672,20,0.525253117
1693,33.94272614,20,0.568059206
1694,22.04843712,20,0.58712101
1695,38.94883347,20,0.519650042
1696,26.32415771,20,0.418622375
1697,43.04187012,20,0.496793747
1698,39.44286728,20,0.500950277
1699,41.81264496,20,0.511366725
1700,38.3151741,20,0.485783666
1701,40.13634491,20,0.521849334
1702,38.42950821,20,0.527270257
1703,38.55794525,20,0.515105903
1704,40.21193314,20,0.480821252
1705,34.73703384,20,0.436147451
1706,40.15569687,20,0.500580907
1707,35.75953674,20,0.4403449
1708,35.80353165,20,0.462950557
1709,34.66305923,20,0.490708321
1710,34.49912643,20,0.565860868
1711,38.69715118,20,0.529935181
1712,20.98842621,20,0.596757472
1713,24.93311882,20,0.560896635
1714,40.10744476,20,0.522112072
1715,29.91294289,20,0.481360167
1716,29.771698,20,0.51690954
1717,32.53927231,20,0.525584519
1718,36.67596436,20,0.450914264
1719,30.77751732,20,0.551038206
1720,24.08503151,20,0.602441251
1721,30.10687828,20,0.543974936
1722,33.82738876,20,0.401723355
1723,39.40881348,20,0.544522107
1724,38.95080185,20,0.519632161
1725,29.79482269,20,0.516699314
1726,26.96714211,20,0.411307693
1727,39.31789398,20,0.463662922
1728,38.97158813,20,0.525202096
1729,38.32234955,20,0.485848874
1730,35.82590485,20,0.505143762
1731,41.31120682,20,0.515201747
1732,41.64899826,20,0.508097947
1733,40.16883087,20,0.500461519
1734,33.73348618,20,0.511005759
1735,40.75252914,20,0.532306492
1736,40.72994995,20,0.532511771
1737,41.81507492,20,0.511344612
1738,38.44533539,20,0.527126372
1739,28.75095177,20,0.556301534
1740,34.0156517,20,0.581524968
1741,40.21182251,20,0.480820239
1742,38.98315048,20,0.525097013
1743,38.27853775,20,0.485450596
1744,36.3555069,20,0.461857587
1745,38.28992844,20,0.543391407
1746,35.78646851,20,0.462795436
1747,40.76395798,20,0.532202601
1748,37.48519135,20,0.447001994
1749,34.01428223,20,0.446684629
1750,34.14336395,20,0.563336134
1751,37.90134048,20,0.546200514
1752,42.83460236,20,0.501352668
1753,26.63101578,20,0.579295933
1754,34.24734879,20,0.519494295
1755,37.8980484,20,0.546230435
1756,33.77192688,20,0.510656297
1757,35.63094711,20,0.5628075
1758,40.14165497,20,0.521801054
1759,36.34227371,20,0.461737305
1760,33.82745743,20,0.422780573
1761,33.97459412,20,0.446323842
1762,39.2093277,20,0.476804674
1763,32.94641495,20,0.574217498
1764,38.98040009,20,0.525121987
1765,38.69326782,20,0.529970467
1766,40.12516785,20,0.52195096
1767,26.2694397,20,0.548748255
1768,40.76913071,20,0.532155573
1769,24.92233849,20,0.560994625
1770,34.75617218,20,0.505430877
1771,38.9453392,20,0.519681811
1772,42.33584595,20,0.501853883
1773,39.41386032,20,0.544476211
1774,28.76366615,20,0.556185961
1775,33.75622559,20,0.51079905
1776,35.83774185,20,0.505036175
1777,30.74411201,20,0.551341891
1778,40.14279175,20,0.521790743
1779,35.57513428,20,0.550640821
1780,40.97515488,20,0.489997804
1781,33.76337051,20,0.510734081
1782,40.55524445,20,0.5053671
1783,39.44615173,20,0.500920415
1784,22.03028107,20,0.587286055
1785,35.58172989,20,0.550580859
1786,38.44412613,20,0.46475026
1787,39.46310043,20,0.500766337
1788,32.27682495,20,0.398929685
1789,34.66968536,20,0.490768552
1790,40.206604,20,0.480772793
1791,38.13295364,20,0.478016198
1792,35.81520462,20,0.505241036
1793,38.6842804,20,0.530052185
1794,42.84971619,20,0.501215279
1795,36.98635101,20,0.555242121
1796,36.46485519,20,0.571285367
1797,36.90664291,20,0.538536191
1798,41.81997299,20,0.511300087
1799,40.46185303,20,0.490769565
1800,36.99774551,20,0.540286303
1801,38.42534637,20,0.527308106
1802,38.69054031,20,0.529995263
1803,35.80654526,20,0.505319774
1804,36.97950363,20,0.555304348
1805,32.50885773,20,0.525861025
1806,35.54781723,20,0.550889134
1807,42.86135483,20,0.501109481
1808,37.85553741,20,0.467396557
1809,39.30232239,20,0.463521361
1810,39.2794838,20,0.474582613
1811,32.14808273,20,0.53857851
1812,38.44319916,20,0.464741856
1813,34.75893402,20,0.505405784
1814,34.67401123,20,0.490807891
1815,20.63505363,20,0.353743255
1816,38.45034409,20,0.464806795
1817,32.95622253,20,0.57412833
1818,33.83828735,20,0.42287901
1819,34.75032425,20,0.43626827
1820,43.04557037,20,0.496827364
1821,39.21924591,20,0.534219563
1822,39.23911285,20,0.534038961
1823,39.3185997,20,0.46366933
1824,36.83870697,20,0.551827848
1825,41.27450943,20,0.498507529
1826,38.54442978,20,0.444605559
1827,36.6615715,20,0.450783402
1828,39.21276855,20,0.476835936
1829,35.65565109,20,0.490294158
1830,30.1204567,20,0.543851495
1831,39.40024185,20,0.54460001
1832,33.18854904,20,0.51968199
1833,33.23790359,20,0.425418079
1834,34.27009201,20,0.519287527
1835,40.16612244,20,0.500486135
1836,36.53417587,20,0.570655167
1837,40.19710159,20,0.480686396
1838,40.98766327,20,0.49011153
1839,40.9185524,20,0.492343068
1840,40.16772079,20,0.500471592
1841,35.57856369,20,0.550609648
1842,34.687603,20,0.490931451
1843,38.56451035,20,0.515046239
1844,33.7509613,20,0.510846913
1845,40.58991241,20,0.474503219
1846,41.82073212,20,0.511293173
1847,38.96838379,20,0.525231242
1848,41.00066757,20,0.490229756
1849,35.48271942,20,0.580213845
1850,33.177845,20,0.467768639
1851,38.27436447,20,0.543532908
1852,39.40647888,20,0.544543326
1853,41.46586609,20,0.48722291
1854,36.33548355,20,0.461675555
1855,35.16382217,20,0.442926437
1856,34.47769165,20,0.566055715
1857,40.54811478,20,0.50543189
1858,33.0488472,20,0.586281121
1859,35.84130859,20,0.50500375
1860,35.70601654,20,0.534921646
1861,39.45843887,20,0.500808716
1862,34.14076996,20,0.581111014
1863,43.05871964,20,0.496946901
1864,40.19413376,20,0.480659425
1865,34.15145493,20,0.563262582
1866,39.41903305,20,0.544429183
1867,35.81702805,20,0.463073254
1868,44.3878479,20,0.499258131
1869,41.82152176,20,0.51128602
1870,37.56187439,20,0.53801769
1871,34.20518875,20,0.416460276
1872,35.81518555,20,0.505241215
1873,27.72501564,20,0.578788221
1874,40.14015961,20,0.521814644
1875,26.26960945,20,0.548746705
1876,40.91317368,20,0.492294192
1877,26.62042809,20,0.579392195
1878,38.69636917,20,0.529942274
1879,37.90979767,20,0.546123624
1880,34.74793243,20,0.436246544
1881,35.60536194,20,0.563040078
1882,39.2550621,20,0.533893943
1883,34.81390381,20,0.495801896
1884,40.98864365,20,0.490120441
1885,38.55847931,20,0.515101075
1886,35.65973282,20,0.490331262
1887,42.82543564,20,0.513461888
1888,38.82038116,20,0.458416581
1889,39.57878113,20,0.483062416
1890,42.86426544,20,0.501083016
1891,39.59875488,20,0.483244002
1892,44.41083527,20,0.499049157
1893,34.65182877,20,0.490606219
1894,38.29584122,20,0.543337643
1895,36.50494766,20,0.570920885
1896,37.44894028,20,0.533285439
1897,40.92647171,20,0.492415071
1898,40.97546768,20,0.490000665
1899,39.58913422,20,0.483156562
1900,34.21679688,20,0.416565806
1901,38.7027626,20,0.52988416
1902,40.13783264,20,0.521835804
1903,38.83620453,20,0.458560407
1904,34.66362381,20,0.490713447
1905,36.6576004,20,0.450747311
1906,27.8214035,20,0.568474233
1907,26.2400856,20,0.549015105
1908,31.36062241,20,0.502464771
1909,34.65518951,20,0.490636766
1910,40.20787048,20,0.480784327
1911,41.31454086,20,0.515171409
1912,31.76450729,20,0.420121223
1913,40.993927,20,0.490168452
1914,28.7668972,20,0.556156576
1915,30.11774826,20,0.543876112
1916,34.76958084,20,0.433583498
1917,41.45985794,20,0.487168282
1918,40.92679977,20,0.492418051
1919,33.28424454,20,0.600199997
1920,33.93149948,20,0.568161249
1921,37.015625,20,0.540123761
1922,36.82411957,20,0.551960468
1923,44.40339279,20,0.499116838
1924,39.58362961,20,0.483106494
1925,30.6648941,20,0.389032245
1926,39.45849609,20,0.500808179
1927,40.16291046,20,0.516610086
1928,37.57073212,20,0.537937164
1929,31.04013252,20,0.539213061
1930,36.90332413,20,0.538566351
1931,35.68270111,20,0.5351336
1932,26.26043701,20,0.548830092
1933,36.14948273,20,0.451566219
1934,40.19449615,20,0.480662733
1935,39.39645767,20,0.544634402
1936,29.78935432,20,0.516749024
1937,43.05290222,20,0.496894032
1938,34.72478485,20,0.505716205
1939,36.90237427,20,0.538574994
1940,41.81254578,20,0.511367619
1941,36.61338425,20,0.453205198
1942,40.29878998,20,0.52512902
1943,33.74382782,20,0.510911763
1944,36.98257828,20,0.555276394
1945,32.49172974,20,0.526016712
1946,33.76377106,20,0.510730445
1947,41.87559128,20,0.495945394
1948,30.7318058,20,0.551453769
1949,35.75677109,20,0.440319777
1950,41.80246735,20,0.511459231
1951,34.75938797,20,0.433490843
1952,37.94407654,20,0.467880696
1953,39.43043518,20,0.501063287
1954,39.77766037,20,0.471875578
1955,35.75952148,20,0.440344781
1956,40.545578,20,0.505454957
1957,28.62913322,20,0.435854435
1958,36.81578064,20,0.552036285
1959,33.79104614,20,0.51048249
1960,28.68873787,20,0.436396301
1961,30.75283813,20,0.551262558
1962,38.4311676,20,0.527255177
1963,40.91899109,20,0.492347062
1964,40.19438171,20,0.48066169
1965,41.81079483,20,0.511383533
1966,40.98117828,20,0.490052551
1967,32.13047791,20,0.538738549
1968,38.55048752,20,0.444660604
1969,33.81763458,20,0.422691256
1970,36.15864182,20,0.451649487
1971,40.73826981,20,0.532436132
1972,19.91040993,20,0.356593311
1973,40.1402626,20,0.500721216
1974,31.42168808,20,0.451803565
1975,35.84763336,20,0.504946232
1976,37.88897705,20,0.546312928
1977,41.05393219,20,0.47944507
1978,24.9358654,20,0.560871661
1979,40.2016449,20,0.480727702
1980,36.82693863,20,0.551934838
1981,33.82327271,20,0.401685923
1982,36.82063293,20,0.551992178
1983,38.70087433,20,0.529901326
1984,31.55226898,20,0.496263146
1985,40.91168213,20,0.492280632
1986,40.18873596,20,0.480610371
1987,40.75082397,20,0.53232199
1988,40.19370651,20,0.480655551
1989,44.4126091,20,0.499033034
1990,39.30665588,20,0.46356076
1991,38.81447601,20,0.458362877
1992,38.53740692,20,0.515292645
1993,42.86901093,20,0.501039863
1994,40.16436005,20,0.516596913
1995,36.62419128,20,0.453303427
1996,37.02052689,20,0.540079176
1997,40.43946457,20,0.490566045
1998,29.77472115,20,0.516882062
1999,34.76887131,20,0.433577031
2000,32.83740997,20,0.578107536
2001,28.76490402,20,0.556174695
2002,37.55738449,20,0.538058519
2003,24.93349075,20,0.560893238
2004,41.80335236,20,0.511451185
2005,36.13188553,20,0.433975697
2006,32.49681091,20,0.525970519
2007,38.54680634,20,0.515207171
2008,36.61225891,20,0.453194946
2009,39.71386337,20,0.471295595
2010,33.61102676,20,0.560077906
2011,20.70488739,20,0.354378104
2012,36.91184998,20,0.538488865
2013,40.10752869,20,0.522111297
2014,24.70908546,20,0.593045771
2015,39.43985748,20,0.500977635
2016,35.80178833,20,0.462934703
2017,33.74332809,20,0.510916293
2018,36.8122406,20,0.552068472
2019,34.66633224,20,0.490738064
2020,40.91366959,20,0.492298692
2021,38.44247818,20,0.527152359
2022,31.08616638,20,0.538794577
2023,40.64332962,20,0.50714463
2024,39.31466293,20,0.463633537
2025,30.73874855,20,0.551390648
2026,37.01619339,20,0.540118575
2027,32.10818481,20,0.594832599
2028,36.90348053,20,0.53856492
2029,37.21825409,20,0.448608249
2030,39.22412872,20,0.534175158
2031,32.43903351,20,0.47421214
2032,40.6370163,20,0.507202029
2033,37.84563446,20,0.515470564
2034,28.13992882,20,0.435129374
2035,29.43194771,20,0.405027062
2036,39.45134354,20,0.500873208
2037,28.22879791,20,0.466049761
2038,34.66662979,20,0.490740776
2039,33.82899857,20,0.401737988
2040,38.68783188,20,0.530019879
2041,33.1811409,20,0.467798591
2042,39.44550705,20,0.500926256
2043,40.53774261,20,0.505526185
2044,35.84341049,20,0.504984617
2045,32.42753983,20,0.474107653
2046,36.89928055,20,0.538603127
2047,40.36806107,20,0.461184025
2048,40.76092148,20,0.532230198
2049,37.01150513,20,0.540161192
2050,28.29315948,20,0.46663487
2051,20.96928787,20,0.596931458
2052,37.44836426,20,0.533290684
2053,30.74248505,20,0.551356673
2054,40.90394211,20,0.492210239
2055,34.77544403,20,0.433636814
2056,35.84678268,20,0.50495398
2057,44.40041733,20,0.499143869
2058,37.50330353,20,0.447166651
2059,40.92473602,20,0.492399275
2060,35.16756439,20,0.442960441
2061,36.34231949,20,0.461737692
2062,33.26324463,20,0.425648451
2063,34.65583801,20,0.490642667
2064,35.82112503,20,0.505187213
2065,37.00719452,20,0.540200412
2066,30.71117401,20,0.389452964
2067,36.1390686,20,0.451471537
2068,34.67538071,20,0.490820318
2069,32.21895981,20,0.524774194
2070,35.37778854,20,0.431876719
2071,37.47419739,20,0.533055842
2072,34.65819931,20,0.490664124
2073,34.93632507,20,0.548029721
2074,24.94735909,20,0.560767174
2075,36.33764648,20,0.461695224
2076,32.42821884,20,0.474113822
2077,35.56014633,20,0.550777078
2078,33.76531219,20,0.510716438
2079,37.50064087,20,0.447142422
2080,36.65969086,20,0.450766325
2081,41.19754028,20,0.504966199
2082,28.67514992,20,0.43627277
2083,38.44688797,20,0.464775383
2084,41.1992836,20,0.504950345
2085,40.13502884,20,0.521861315
2086,24.93022728,20,0.560922921
2087,38.56784821,20,0.444818437
2088,38.11930466,20,0.477892101
2089,36.98012924,20,0.555298686
2090,39.20344162,20,0.476751149
2091,37.5709343,20,0.537935317
2092,34.01429749,20,0.446684778
2093,36.84249878,20,0.551793396
2094,34.75500488,20,0.505441487
2095,34.84889221,20,0.496119946
2096,30.45988846,20,0.452497661
2097,38.4180603,20,0.527374327
2098,34.00361633,20,0.446587682
2099,38.69589996,20,0.529946566
2100,33.75276947,20,0.510830462
2101,26.33047867,20,0.418679833
2102,35.71870041,20,0.534806311
2103,34.86223602,20,0.496241271
2104,40.54226685,20,0.505485058
2105,40.36652756,20,0.461170077
2106,39.57826233,20,0.483057708
2107,32.41624069,20,0.5709396
2108,44.40896606,20,0.499066144
2109,32.44325638,20,0.474250525
2110,34.90127182,20,0.483436137
2111,42.84858322,20,0.501225591
2112,40.19778442,20,0.480692625
2113,31.05263519,20,0.539099395
2114,40.92480469,20,0.492399901
2115,42.84923935,20,0.50121963
2116,27.73810196,20,0.57866925
2117,36.90641785,20,0.538538218
2118,38.70122147,20,0.529898167
2119,39.32091522,20,0.4636904
2120,24.92646217,20,0.560957134
2121,26.95611954,20,0.411207497
2122,40.63814926,20,0.507191718
2123,37.55704117,20,0.538061619
2124,34.11299896,20,0.48943001
2125,31.76489067,20,0.42012471
2126,39.77611542,20,0.471861541
2127,40.21001434,20,0.480803818
2128,32.20638275,20,0.524888515
2129,40.21282959,20,0.480829388
2130,36.32920837,20,0.461618513
2131,36.61047363,20,0.453178734
2132,42.82965851,20,0.513423502
2133,40.64446259,20,0.507134318
2134,42.85271835,20,0.50118798
2135,28.25172234,20,0.466258168
2136,39.76161575,20,0.471729726
2137,41.82169342,20,0.486424714
2138,37.9054985,20,0.546162724
2139,31.41102409,20,0.451706618
2140,37.93986893,20,0.46784246
2141,40.13869095,20,0.521827996
2142,29.77156639,20,0.516910732
2143,35.74983597,20,0.440256715
2144,28.24731255,20,0.466218084
2145,34.97516632,20,0.547676623
2146,28.80408859,20,0.428007215
2147,30.6862278,20,0.458277553
2148,38.98151779,20,0.525111854
2149,31.3397789,20,0.502654254
2150,40.63742828,20,0.507198274
2151,41.19010925,20,0.505033731
2152,29.96430016,20,0.392758965
2153,29.79967499,20,0.402259111
2154,35.84021378,20,0.505013704
2155,43.05457687,20,0.496909261
2156,40.5957756,20,0.474556506
2157,29.91803932,20,0.48140651
2158,40.98435211,20,0.490081429
2159,36.63378906,20,0.453390688
2160,39.41714478,20,0.501184106
2161,33.84228897,20,0.401858807
2162,36.97056961,20,0.55538559
2163,37.01236725,20,0.540153384
2164,32.43894196,20,0.474211305
2165,26.24941635,20,0.548930287
2166,29.92590332,20,0.481478006
2167,40.21393585,20,0.480839461
2168,39.44404602,20,0.500939548
2169,40.60364151,20,0.474628031
2170,36.64122391,20,0.450598419
2171,40.99092865,20,0.490141213
2172,37.4681778,20,0.533110559
2173,40.52663803,20,0.505627155
2174,40.43483734,20,0.490523994
2175,37.94984818,20,0.467933178
2176,40.91678238,20,0.492326975
2177,38.81230927,20,0.458343178
2178,36.82064438,20,0.551992059
2179,30.11997223,20,0.543855906
2180,40.59757996,20,0.474572927
2181,33.92059708,20,0.568260372
2182,38.80090332,20,0.458239496
2183,40.92030334,20,0.492358983
2184,37.00167084,20,0.540250599
2185,42.88114166,20,0.500929594
2186,39.58102036,20,0.483082771
2187,29.80260658,20,0.516628563
2188,42.85905457,20,0.501130402
2189,35.83448792,20,0.505065739
2190,42.83575439,20,0.51336807
2191,40.16226578,20,0.500521183
2192,44.38592148,20,0.499275655
2193,37.48486328,20,0.446999013
2194,41.27544022,20,0.498486608
2195,40.12430191,20,0.521958828
2196,36.3523941,20,0.461829275
2197,39.31668854,20,0.463651955
2198,35.56789017,20,0.550706685
2199,44.3957901,20,0.49918595
2200,41.20033646,20,0.504940748
2201,34.7889061,20,0.433759183
2202,41.30661392,20,0.515243471
2203,32.19618988,20,0.524981201
2204,29.77924538,20,0.516840935
2205,40.53978729,20,0.505507588
2206,35.18080902,20,0.443080872
2207,39.59186172,20,0.483181357
2208,35.69410324,20,0.535029948
2209,38.53544617,20,0.515310466
2210,40.92493439,20,0.492401093
2211,35.83415985,20,0.505068719
2212,40.53957367,20,0.505509555
2213,40.91980743,20,0.492354482
2214,41.57810974,20,0.508742392
2215,35.83772659,20,0.505036294
2216,38.13340759,20,0.47802031
2217,38.55176926,20,0.515162051
2218,38.69176102,20,0.529984176
2219,40.37528229,20,0.46124965
2220,35.83979416,20,0.505017519
2221,38.54205322,20,0.515250385
2222,35.82395172,20,0.505161524
2223,40.18576431,20,0.50030756
2224,40.53649139,20,0.50553757
2225,32.43006134,20,0.474130601
2226,40.98771286,20,0.490111977
2227,35.84343719,20,0.504984379
2228,35.75121307,20,0.440269232
2229,37.50411606,20,0.447174042
2230,40.18976593,20,0.480619729
2231,39.43805313,20,0.500994027
2232,41.26478958,20,0.498389781
2233,37.58628464,20,0.537795782
2234,39.316185,20,0.463647395
2235,39.59840012,20,0.483240783
2236,36.813694,20,0.55205524
2237,36.65333557,20,0.450708538
2238,38.70259857,20,0.52988565
2239,38.55175781,20,0.51516217
2240,36.61066055,20,0.453180432
2241,40.31086731,20,0.525019228
2242,35.70444107,20,0.534935951
2243,24.9498558,20,0.560744464
2244,34.00471115,20,0.446597636
2245,40.9826889,20,0.49006629
2246,37.56626892,20,0.537977755
2247,40.99921417,20,0.490216523
2248,26.27185822,20,0.548726261
2249,29.41493416,20,0.404872388
2250,43.05313492,20,0.496896148
2251,40.98283386,20,0.490067631
2252,39.00735474,20,0.524876952
2253,31.05599976,20,0.539068818
2254,28.75740433,20,0.556242883
2255,40.98662186,20,0.490102053
2256,34.66498947,20,0.490725875
2257,40.10952377,20,0.522093177
2258,34.31715012,20,0.547547698
2259,31.39351463,20,0.451547444
2260,38.68559265,20,0.530040264
2261,37.45381165,20,0.533241153
2262,26.6937561,20,0.365605056
2263,38.45445251,20,0.464844137
2264,37.48151779,20,0.446968585
2265,34.78406525,20,0.433715165
2266,36.61075592,20,0.453181297
2267,33.67617416,20,0.43750003
2268,39.24585342,20,0.533977687
2269,40.98391342,20,0.490077436
2270,40.9806633,20,0.490047872
2271,38.44815826,20,0.464786917
2272,34.14738464,20,0.563299596
2273,28.77507973,20,0.556082189
2274,32.2298584,20,0.524675131
2275,38.69528961,20,0.529952109
2276,36.9021759,20,0.538576782
2277,40.15548706,20,0.500582814
2278,40.19815063,20,0.480695933
2279,40.59544754,20,0.474553525
2280,34.63623047,20,0.490464419
2281,40.53424835,20,0.505557954
2282,33.83508301,20,0.422849864
2283,35.82374191,20,0.505163431
2284,34.32859802,20,0.547443628
2285,41.81697845,20,0.511327326
2286,38.54598236,20,0.515214682
2287,40.72592926,20,0.532548308
2288,39.39714813,20,0.544628143
2289,40.72446823,20,0.5325616
2290,27.53335381,20,0.387767106
2291,37.50316238,20,0.44716534
2292,32.41340637,20,0.473979175
2293,33.76852036,20,0.510687292
2294,33.73851013,20,0.510960102
2295,42.86081696,20,0.501114368
2296,30.70261002,20,0.458426476
2297,37.87089539,20,0.515240908
2298,24.91880417,20,0.561026752
2299,31.32475281,20,0.502790868
2300,29.94805717,20,0.392611295
2301,36.1437912,20,0.451514482
2302,38.2863884,20,0.485521972
2303,40.16030502,20,0.500539005
2304,35.83909607,20,0.505023837
2305,26.26257515,20,0.548810661
2306,40.14783096,20,0.516747177
2307,40.11530685,20,0.522040606
2308,37.02116394,20,0.540073395
2309,36.13527679,20,0.451437056
2310,33.27858734,20,0.425787926
2311,32.4426918,20,0.474245399
2312,34.66033173,20,0.490683526
2313,41.29679871,20,0.515332699
2314,32.21945953,20,0.524769664
2315,42.83601379,20,0.501339853
2316,40.63716507,20,0.507200658
2317,40.62186813,20,0.507339716
2318,34.25523376,20,0.519422591
2319,40.13066101,20,0.521901011
2320,40.20424271,20,0.480751336
2321,31.7651329,20,0.420126915
2322,39.42136002,20,0.50114578
2323,41.29908752,20,0.515311897
2324,40.10250854,20,0.522156954
2325,38.54165268,20,0.515254021
2326,37.02075195,20,0.54007715
2327,32.12840652,20,0.538757384
2328,31.34869576,20,0.502573192
2329,36.99924469,20,0.540272653
2330,33.6388855,20,0.559824646
2331,28.76791954,20,0.556147277
2332,41.47225571,20,0.487280995
2333,24.9263649,20,0.560958028
2334,33.75747299,20,0.510787725
2335,38.55710602,20,0.515113533
2336,41.80192184,20,0.511464179
2337,44.37851334,20,0.499343008
2338,37.95422745,20,0.467972994
2339,31.06209755,20,0.539013386
2340,35.8584404,20,0.504848003
2341,40.54574966,20,0.505453408
2342,39.5750618,20,0.48302862
2343,39.40231323,20,0.544581175
2344,29.7660656,20,0.51696074
2345,40.92804718,20,0.492429405
2346,43.06189728,20,0.496975809
2347,37.87160492,20,0.51523447
2348,25.5170517,20,0.589422882
2349,36.66015625,20,0.450770557
2350,42.85054398,20,0.501207769
2351,30.70175934,20,0.458418757
2352,20.98428917,20,0.596795082
2353,41.8139267,20,0.511355042
2354,36.81266022,20,0.552064657
2355,38.79085541,20,0.458148152
2356,34.93767929,20,0.548017442
2357,37.4534111,20,0.533244789
2358,34.32265091,20,0.54749769
2359,39.5758667,20,0.483035922
2360,24.92841721,20,0.560939372
2361,33.74686432,20,0.510884166
2362,43.04244232,20,0.496798933
2363,37.8876915,20,0.546324611
2364,39.56484985,20,0.482935786
2365,34.23606491,20,0.519596875
2366,43.04642105,20,0.496835113
2367,33.7528801,20,0.510829449
2368,41.81595993,20,0.511336565
2369,34.75683594,20,0.505424857
2370,30.10020256,20,0.544035614
2371,41.19760895,20,0.504965544
2372,28.50102997,20,0.382355601
2373,39.58215714,20,0.483093113
2374,38.43578339,20,0.527213216
2375,36.66516113,20,0.450816035
2376,31.7645359,20,0.420121491
2377,38.80168533,20,0.458246589
2378,36.14781189,20,0.45155102
2379,42.82611084,20,0.513455749
2380,35.8511734,20,0.504914045
2381,35.4683876,20,0.580344141
2382,34.68296814,20,0.490889311
2383,40.1437645,20,0.516784132
2384,35.56987381,20,0.550688624
2385,38.81935501,20,0.458407253
2386,32.12872314,20,0.538754523
2387,39.45338058,20,0.500854671
2388,39.38384628,20,0.544749081
2389,42.85729599,20,0.501146376
2390,35.5002594,20,0.55899781
2391,35.62212753,20,0.562887669
2392,44.40155411,20,0.499133527
2393,35.84326935,20,0.504985929
2394,30.68346024,20,0.4582524
2395,39.2728157,20,0.474521995
2396,29.78766441,20,0.516764402
2397,38.55350876,20,0.515146255
2398,41.80571365,20,0.511429727
2399,39.578125,20,0.483056456
2400,40.72713089,20,0.532537401
2401,32.41875458,20,0.474027812
2402,29.81513596,20,0.516514659
2403,39.58137512,20,0.48308602
2404,35.76156616,20,0.440363377
2405,39.40309525,20,0.544574082
2406,31.37330627,20,0.451363742
2407,37.48755264,20,0.447023451
2408,39.5942955,20,0.483203471
2409,33.93482971,20,0.56813097
2410,39.32439423,20,0.46372202
2411,34.75551224,20,0.436315447
2412,32.8470459,20,0.578019917
2413,41.01295471,20,0.490341425
2414,34.65776062,20,0.490660131
2415,42.91522598,20,0.484340042
2416,39.59685135,20,0.483226717
2417,38.45235825,20,0.464825124
2418,32.97338867,20,0.475347668
2419,30.70939255,20,0.458488137
2420,37.5747261,20,0.537900865
2421,38.5656395,20,0.515035987
2422,42.8537178,20,0.50117892
2423,42.86095428,20,0.501113117
2424,39.27960968,20,0.474583775
2425,41.82678223,20,0.486470997
2426,41.32493591,20,0.515076935
2427,33.63202667,20,0.559886992
2428,36.90951538,20,0.538510084
2429,40.22071457,20,0.480901062
2430,37.94754791,20,0.467912257
2431,42.90161133,20,0.484216273
2432,37.51389694,20,0.447262943
2433,29.93491936,20,0.481559962
2434,36.34608078,20,0.461771905
2435,32.12432098,20,0.538794518
2436,36.34586716,20,0.461769968
2437,35.65826416,20,0.490317911
2438,35.37404633,20,0.431842715
2439,35.56865692,20,0.550699711
2440,32.13042068,20,0.538739085
2441,38.44898987,20,0.527093172
2442,34.66336823,20,0.490711123
2443,35.83081818,20,0.505099118
2444,37.81042862,20,0.466986507
2445,40.17571259,20,0.500398934
2446,31.04592896,20,0.539160371
2447,41.45539856,20,0.487127751
2448,30.6901226,20,0.458312958
2449,29.77950096,20,0.51683861
2450,36.97356415,20,0.55535835
2451,41.83145523,20,0.511195719
2452,39.1950264,20,0.476674646
2453,38.53714752,20,0.444539338
2454,41.82111359,20,0.511289716
2455,42.8449173,20,0.513284802
2456,24.06216812,20,0.428171307
2457,40.92302704,20,0.492383748
2458,38.15259933,20,0.478194803
2459,36.14788818,20,0.451551706
2460,38.81692123,20,0.45838511
2461,32.1414299,20,0.538639009
2462,37.46244812,20,0.533162653
2463,30.88191414,20,0.386972189
2464,29.40492249,20,0.404781371
2465,35.75011444,20,0.440259248
2466,40.19120789,20,0.480632842
2467,33.27507401,20,0.425756007
2468,32.22407913,20,0.524727643
2469,41.87342453,20,0.495925725
2470,40.99489212,20,0.490177244
2471,29.80604744,20,0.402317047
2472,41.26257324,20,0.49861604
2473,40.221241,20,0.480905861
2474,37.9486618,20,0.46792239
2475,33.1971817,20,0.467944413
2476,34.29553223,20,0.547744215
2477,39.38378525,20,0.544749618
2478,39.41391754,20,0.501213431
2479,32.50523758,20,0.525893927
2480,42.88254166,20,0.484042913
2481,33.77772522,20,0.510603607
2482,38.54529953,20,0.515220881
2483,27.536026,20,0.387791395
2484,40.15378571,20,0.516693056
2485,38.44705582,20,0.527110755
2486,44.38097,20,0.499320656
2487,33.64747238,20,0.559746563
2488,34.95147324,20,0.547892034
2489,40.54378128,20,0.505471289
2490,40.2034874,20,0.480744481
2491,34.32759476,20,0.547452748
2492,37.45307159,20,0.533247888
2493,41.31323242,20,0.51518333
2494,38.94592285,20,0.519676507
2495,40.14408875,20,0.521778941
2496,42.83171844,20,0.513404787
2497,40.20967484,20,0.480800718
2498,38.94356155,20,0.519697964
2499,40.9895134,20,0.490128338
2500,40.53893661,20,0.505515337
2501,37.96308517,20,0.46805349
2502,38.03461075,20,0.456029654
2503,39.78798294,20,0.471969396
2504,36.60830307,20,0.453158975
2505,37.00801086,20,0.540192962
2506,33.74565125,20,0.510895193
2507,44.38212204,20,0.499310195
